ProdCodeId	DMDCode	TermfromEMIS	ProductName	drugsubstancename	substancestrength	formulation	routeofadministration	bnfcode	DrugIssues
1682241000033110	39025111000001109	Salbutamol 8mg modified-release capsules	Salbutamol 8mg modified-release capsules	Salbutamol sulfate	8.000mg	Modified-release capsule	Oral	3010101	30000
1255541000033111	35937111000001101	Salbutamol 8mg modified-release tablets	Salbutamol 8mg modified-release tablets	Salbutamol sulfate	8.000mg	Modified-release tablet	Oral		200000
2174141000033117	35937211000001107	Salbutamol 95micrograms/dose dry powder inhaler	Salbutamol 95micrograms/dose dry powder inhaler	Salbutamol sulfate	95.000microgram/1.000dose	Inhalation powder	Inhalation	3010101	200000
1705641000033112	626411000001107	Ventmax SR 4mg capsules (Chiesi Ltd)	Ventmax SR 4mg capsules	Salbutamol sulfate	4.000mg	Modified-release capsule	Oral	3010101	10000
1705741000033115	281511000001105	Ventmax SR 8mg capsules (Chiesi Ltd)	Ventmax SR 8mg capsules	Salbutamol sulfate	8.000mg	Modified-release capsule	Oral	3010101	10000
1510341000033111	3086111000001109	Ventodisks 200microgram (GlaxoSmithKline UK Ltd)	Ventodisks 200microgram	Salbutamol sulfate	200.000microgram	Inhalation powder	Inhalation		300000
1506841000033119	3080411000001101	Ventodisks 200microgram with Diskhaler (GlaxoSmithKline UK Ltd)	Ventodisks 200microgram with Diskhaler	Salbutamol sulfate	200.000microgram	Inhalation powder	Inhalation		100000
1510441000033117	3089011000001102	Ventodisks 400microgram (GlaxoSmithKline UK Ltd)	Ventodisks 400microgram	Salbutamol sulfate	400.000microgram	Inhalation powder	Inhalation		400000
1506941000033110	3083011000001100	Ventodisks 400microgram with Diskhaler (GlaxoSmithKline UK Ltd)	Ventodisks 400microgram with Diskhaler	Salbutamol sulfate	400.000microgram	Inhalation powder	Inhalation		100000
1705441000033110	222311000001102	Ventolin 100micrograms/dose Evohaler (GlaxoSmithKline UK Ltd)	Ventolin 100micrograms/dose Evohaler	Salbutamol sulfate	100.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3010101	30000000
1509541000033112	3387011000001107	Ventolin 2.5mg Nebules (GlaxoSmithKline UK Ltd)	Ventolin 2.5mg Nebules	Salbutamol sulfate	1.000mg/1.000ml	 Nebuliser liquid	Inhalation	3010101	500000
1510541000033116	3214211000001100	Ventolin 200microgram Rotacaps (GlaxoSmithKline UK Ltd)	Ventolin 200microgram Rotacaps	Salbutamol sulfate	200.000microgram	Inhalation powder	Inhalation		300000
1512041000033110	892011000001102	Ventolin 2mg/5ml syrup (GlaxoSmithKline UK Ltd)	Ventolin 2mg/5ml syrup	Salbutamol sulfate	400.000microgram/1.000ml	Oral solution	Oral	7010300	300000
1510641000033115	3218011000001101	Ventolin 400microgram Rotacaps (GlaxoSmithKline UK Ltd)	Ventolin 400microgram Rotacaps	Salbutamol sulfate	400.000microgram	Inhalation powder	Inhalation		700000
1508241000033119	3926911000001108	Ventolin 500micrograms/1ml solution for injection ampoules (GlaxoSmithKline UK Ltd)	Ventolin 500micrograms/1ml solution for injection ampoules	Salbutamol sulfate	500.000microgram/1.000ml	Solution for injection	Subcutaneous/ Intravenous/ Intramuscular	3010101	700
1509641000033113	3381811000001108	Ventolin 5mg Nebules (GlaxoSmithKline UK Ltd)	Ventolin 5mg Nebules	Salbutamol sulfate	2.000mg/1.000ml	 Nebuliser liquid	Inhalation	3010101	300000
1508941000033111	886111000001103	Ventolin 5mg/5ml solution for infusion ampoules (GlaxoSmithKline UK Ltd)	Ventolin 5mg/5ml solution for infusion ampoules	Salbutamol sulfate	1.000mg/1.000ml	Solution for infusion	Intravenous	7010300	500
1510241000033118	4843911000001107	Ventolin 5mg/ml respirator solution (GlaxoSmithKline UK Ltd)	Ventolin 5mg/ml respirator solution	Salbutamol sulfate	5.000mg/1.000ml	 Nebuliser liquid	Inhalation	3010101	8000
1526541000033113	196411000001104	Volmax 4mg modified-release tablets (GlaxoSmithKline UK Ltd)	Volmax 4mg modified-release tablets	Salbutamol sulfate	4.000mg	Modified-release tablet	Oral		100000
1526641000033114	831811000001109	Volmax 8mg modified-release tablets (GlaxoSmithKline UK Ltd)	Volmax 8mg modified-release tablets	Salbutamol sulfate	8.000mg	Modified-release tablet	Oral		200000
20441000033114	3235011000001104	Aerocrom inhaler (Castlemead Healthcare Ltd)	Aerocrom inhaler	Salbutamol sulfate/ Sodium cromoglicate	100.000microgram/1.000dose + 1.000mg/1.000dose	 Pressurised inhalation	Inhalation		20000
20541000033110	4179611000001107	Aerocrom Syncroner with spacer (Castlemead Healthcare Ltd)	Aerocrom Syncroner with spacer	Salbutamol sulfate/ Sodium cromoglicate	100.000microgram/1.000dose + 1.000mg/1.000dose	 Pressurised inhalation	Inhalation		4000
6456541000033118	19568411000001100	Neovent 25micrograms/dose inhaler CFC free (Kent Pharma (UK) Ltd)	Neovent 25micrograms/dose inhaler CFC free	Salmeterol xinafoate	25.000microgram/1.000dose	 Pressurised inhalation	Inhalation		700
1206341000033118	39110811000001105	Salmeterol 25micrograms/dose inhaler	Salmeterol 25micrograms/dose inhaler	Salmeterol xinafoate	25.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3010101	2000000
3855941000033115	10075611000001101	Salmeterol 25micrograms/dose inhaler CFC free	Salmeterol 25micrograms/dose inhaler CFC free	Salmeterol xinafoate	25.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3010101	3000000
1252041000033114	35938011000001101	Salmeterol 50microgram inhalation powder blisters	Salmeterol 50microgram inhalation powder blisters	Salmeterol xinafoate	50.000microgram	Inhalation powder	Inhalation	3010101	200000
1914241000033119	35937811000001108	Salmeterol 50microgram inhalation powder blisters with device	Salmeterol 50microgram inhalation powder blisters with device	Salmeterol xinafoate	50.000microgram	Inhalation powder	Inhalation		60000
1914141000033114	39113211000001104	Salmeterol 50micrograms/dose dry powder inhaler	Salmeterol 50micrograms/dose dry powder inhaler	Salmeterol xinafoate	50.000microgram/1.000dose	Inhalation powder	Inhalation	3010101	900000
3856041000033113	10073011000001107	Serevent 25micrograms/dose Evohaler (GlaxoSmithKline UK Ltd)	Serevent 25micrograms/dose Evohaler	Salmeterol xinafoate	25.000microgram/1.000dose	 Pressurised inhalation	Inhalation	3010101	700000
1267641000033111	408911000001105	Serevent 25micrograms/dose inhaler (GlaxoSmithKline UK Ltd)	Serevent 25micrograms/dose inhaler	Salmeterol xinafoate	25.000microgram/1.000dose	 Pressurised inhalation	Inhalation		600000
1272941000033113	3082411000001100	Serevent 50microgram disks (GlaxoSmithKline UK Ltd)	Serevent 50microgram disks	Salmeterol xinafoate	50.000microgram	Inhalation powder	Inhalation	3010101	100000
1268941000033117	3084011000001103	Serevent 50microgram disks with Diskhaler (GlaxoSmithKline UK Ltd)	Serevent 50microgram disks with Diskhaler	Salmeterol xinafoate	50.000microgram	Inhalation powder	Inhalation		80000
1267441000033114	3380111000001107	Serevent 50micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd)	Serevent 50micrograms/dose Accuhaler	Salmeterol xinafoate	50.000microgram/1.000dose	Inhalation powder	Inhalation	3010101	300000
11782841000033117	33561211000001109	Soltel 25micrograms/dose inhaler CFC free (Cipla EU Ltd)	Soltel 25micrograms/dose inhaler CFC free	Salmeterol xinafoate	25.000microgram/1.000dose	 Pressurised inhalation	Inhalation		20000
8536141000033111	22650111000001100	Vertine 25micrograms/dose inhaler CFC free (Teva UK Ltd)	Vertine 25micrograms/dose inhaler CFC free	Salmeterol xinafoate	25.000microgram/1.000dose	 Pressurised inhalation	Inhalation		1000
9293341000033116	24644611000001108	Anoro Ellipta 55micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd)	Anoro Ellipta 55micrograms/dose / 22micrograms/dose dry powder inhaler	Umeclidinium bromide/ Vilanterol trifenatate	65.000microgram/1.000dose + 22.000microgram/1.000dose	Inhalation powder	Inhalation	3010400	700000
9293241000033114	24645511000001105	Umeclidinium bromide 65micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler	Umeclidinium bromide 65micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler	Umeclidinium bromide/ Vilanterol trifenatate	65.000microgram/1.000dose + 22.000microgram/1.000dose	Inhalation powder	Inhalation	3010400	50000
